Day,UnitName,SupplyType,UnitType,DemandAmount,ConsumedAmount,RequiredDaysSupply,RequiredAmount,RequestedAmount,FilledAmount,UnfilledAmount,OnHandAmount,RequestedDOS,FilledDOS,UnfilledDOS,OnHandDOS,AverageFuelSpend,AverageDistance,AverageTravelTime,RiskScore
16,"US MEB","DRY_BULK","US MARINE",48960,48960,2,97920,48960,0,48960,48960,1,0,1,1,0.0144899954012696,79.1200969998962,2.53795319827213,1
16,"US MEB","FUEL","US MARINE",89280,89280,2,178560,89280,7996.02188316052,81283.9781168395,97276.0218831605,1,0.0895611770067263,0.910438822993274,1.08956117700673,1768.36905971437,80.1953286803008,2.46938500008207,0.910438822993274
16,"ALLIED MEB","WATER","ALLIED MARINE",37440,37440,2.5,93600,37440,0,37440,56160,1,0,1,1.5,0.0190299014906091,70.9559921121499,2.19062982443392,0.666666666666667
16,"ALLIED MEB","DRY_BULK","ALLIED MARINE",26370,26370,2.5,65925,26370,0,26370,39555,1,0,1,1.5,0.0143448875839255,70.2613994088011,2.18032491535134,0.666666666666667
16,"ALLIED MEB","FUEL","ALLIED MARINE",72540,72540,2.5,181350,72540,0,72540,108810,1,0,1,1.5,1879.65610522735,71.7942779925136,2.10865019274485,0.666666666666667
16,"ANDONG SUPPLY DEPOT","WATER","",0,0,0,0,3263696,0,3263696,6675804,,,,,0,0,0,0
16,"ANDONG SUPPLY DEPOT","DRY_BULK","",0,0,0,0,3104464,0,3104464,4600336,,,,,0,0,0,0
16,"ANDONG SUPPLY DEPOT","FUEL","",0,0,0,0,12757920.9683638,0,12757920.9683638,10472601.2585687,,,,,0,0,0,0
16,"SEA BASE","WATER","",0,0,0,0,969272.5,0,969272.5,130727.5,,,,,0,0,0,0
16,"SEA BASE","DRY_BULK","",0,0,0,0,771685,0,771685,228315,,,,,0,0,0,0
16,"SEA BASE","FUEL","",0,0,0,0,2000000,0,2000000,0,,,,,0,0,0,0
16,"BSA SUPPLY POINT","WATER","",0,0,0,0,260600,0,260600,114400,,,,,0.0136216927597234,19.9544237132868,0.145123081551177,0
16,"BSA SUPPLY POINT","DRY_BULK","",0,0,0,0,301320,0,301320,33680,,,,,0.00477958414270018,19.6102861518894,0.142620262922832,0
16,"BSA SUPPLY POINT","FUEL","",0,0,0,0,491944.594678735,0,491944.594678735,3.76587649952853E-13,,,,,1668.99965323384,20.4559359032285,0.0774964996317719,0
16,"OBJ BLUE SUPPLY POINT","WATER","",0,0,0,0,19000,19000,0,1000000,,,,,0.00830010323955578,75.5194612090846,4.10628800990308,0
16,"OBJ BLUE SUPPLY POINT","DRY_BULK","",0,0,0,0,3232878,295200,2937678,957898,,,,,0.0138018443144395,66.9561857987494,1.57686892439725,0
16,"OBJ BLUE SUPPLY POINT","FUEL","",0,0,0,0,756756.389486262,756756.389486262,0,747246.843242776,,,,,0.00896235709740244,84.7474160348995,4.62659888086139,0
16,"OBJ YELLOW SUPPLY POINT","WATER","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
16,"OBJ YELLOW SUPPLY POINT","DRY_BULK","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
16,"OBJ YELLOW SUPPLY POINT","FUEL","",0,0,0,0,0,0,0,0,,,,,0,0,0,0
16,"MINESWEEP","WATER","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
16,"MINESWEEP","DRY_BULK","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
16,"MINESWEEP","FUEL","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
17,"US BDE MECH","WATER","US MECH",44000,10000,2.5,110000,110000,72000,38000,72000,2.5,1.63636363636364,0.863636363636364,1.63636363636364,0.0298235906936275,44.7353860404412,0.3253482621123,0.575757575757576
17,"US BDE MECH","DRY_BULK","US MECH",47872,47872,2.5,119680,47872,47872,0,119680,1,1,0,2.5,0.0397475424010256,192.252597010529,7.20828930228182,0
17,"US BDE MECH","FUEL","US MECH",268400,268400,2.5,671000,268400,268400,0,671000,1,1,0,2.5,0.0140730049506854,133.052252068441,5.63601225934087,0
17,"ALLIED BDE MECH","WATER","ALLIED MECH",41500,41500,3,124500,41500,41500,0,124500,1,1,0,3,0.03127882645125,233.526787965554,9.45744734202088,0
17,"ALLIED BDE MECH","DRY_BULK","ALLIED MECH",45152,45152,3,135456,45152,45152,0,135456,1,1,0,3,0.0355378210642689,190.956031790589,7.21820299475276,0
17,"ALLIED BDE MECH","FUEL","ALLIED MECH",253150,253150,3,759450,485650,485650,0,759450,1.91842780959905,1.91842780959905,0,3,0.0245718283380813,191.119717346213,8.77223886125781,0
17,"ALLIED DIV INF","WATER","ALLIED INF",101592,0,2,203184,203184,0,203184,0,2,0,2,0,0.0181286963632188,127.828602086063,6.31663561424961,1
17,"ALLIED DIV INF","DRY_BULK","ALLIED INF",71546,71546,2,143092,131692,131692,0,143092,1.84066195175132,1.84066195175132,0,2,0.0193089718367485,94.5442022433143,2.77653601239659,0
17,"ALLIED DIV INF","FUEL","ALLIED INF",196627,196627,2,393254,196627,196627,0,393254,1,1,0,2,0.0137987446443843,123.525543473445,6.03249274733338,0
17,"US BDE STRYKER","WATER","US WHEELED",41520,0,2.25,93420,93420,0,93420,0,2.25,0,2.25,0,0.00286435625813609,26.7588161635074,1.50542940540003,1
17,"US BDE STRYKER","DRY_BULK","US WHEELED",43520,0,2.25,97920,97920,0,97920,0,2.25,0,2.25,0,0.0049189000300565,26.7588161635074,1.50542940540003,1
17,"US BDE STRYKER","FUEL","US WHEELED",79360,79360,2.25,178560,79360,79360,0,178560,1,1,0,2.25,0.0193601415994511,162.479036962716,8.00891316280982,0
17,"US MEB","WATER","US MARINE",46710,46710,2,93420,93420,0,93420,0,2,0,2,0,0.0199641692646816,79.4369169683985,2.542703692987,1
17,"US MEB","DRY_BULK","US MARINE",48960,48960,2,97920,97920,0,97920,0,2,0,2,0,0.0144899954012696,79.1200969998962,2.53795319827213,1
17,"US MEB","FUEL","US MARINE",89280,89280,2,178560,170563.978116839,0,170563.978116839,7996.02188316052,1.91043882299327,0,1.91043882299327,0.0895611770067262,1768.36905971437,80.1953286803008,2.46938500008207,1
17,"ALLIED MEB","WATER","ALLIED MARINE",37440,37440,2.5,93600,74880,0,74880,18720,2,0,2,0.5,0.0190299014906091,70.9559921121499,2.19062982443392,1
17,"ALLIED MEB","DRY_BULK","ALLIED MARINE",26370,26370,2.5,65925,52740,0,52740,13185,2,0,2,0.5,0.0143448875839255,70.2613994088011,2.18032491535134,1
17,"ALLIED MEB","FUEL","ALLIED MARINE",72540,72540,2.5,181350,145080,0,145080,36270,2,0,2,0.5,1879.65610522735,71.7942779925136,2.10865019274485,1
17,"ANDONG SUPPLY DEPOT","WATER","",0,0,0,0,3324196,0,3324196,6634304,,,,,0,0,0,0
17,"ANDONG SUPPLY DEPOT","DRY_BULK","",0,0,0,0,3399664,0,3399664,4282336,,,,,0,0,0,0
17,"ANDONG SUPPLY DEPOT","FUEL","",0,0,0,0,13527398.7414313,0,13527398.7414313,9707147.16385385,,,,,0,0,0,0
17,"SEA BASE","WATER","",0,0,0,0,969272.5,0,969272.5,130727.5,,,,,0,0,0,0
17,"SEA BASE","DRY_BULK","",0,0,0,0,771685,0,771685,228315,,,,,0,0,0,0
17,"SEA BASE","FUEL","",0,0,0,0,2000000,0,2000000,0,,,,,0,0,0,0
17,"BSA SUPPLY POINT","WATER","",0,0,0,0,260600,0,260600,114400,,,,,0.0136216927597234,19.9544237132868,0.145123081551177,0
17,"BSA SUPPLY POINT","DRY_BULK","",0,0,0,0,301320,0,301320,33680,,,,,0.00477958414270018,19.6102861518894,0.142620262922832,0
17,"BSA SUPPLY POINT","FUEL","",0,0,0,0,500000,0,500000,3.76587649952853E-13,,,,,1668.99965323384,20.4559359032285,0.0774964996317719,0
17,"OBJ BLUE SUPPLY POINT","WATER","",0,0,0,0,0,0,0,1000000,,,,,0.00830010323955578,75.5194612090846,4.10628800990308,0
17,"OBJ BLUE SUPPLY POINT","DRY_BULK","",0,0,0,0,3042102,318000,2724102,1137274,,,,,0.0140268195227504,68.233071108891,1.64562026080181,0
17,"OBJ BLUE SUPPLY POINT","FUEL","",0,0,0,0,752753.156757224,752753.156757224,0,606633.913029085,,,,,0.00911956867139233,84.7504210574674,4.62583403997201,0
17,"OBJ YELLOW SUPPLY POINT","WATER","",0,0,0,0,500000,250000,250000,178000,,,,,0,0,0,0
17,"OBJ YELLOW SUPPLY POINT","DRY_BULK","",0,0,0,0,500000,250000,250000,163908,,,,,0,0,0,0
17,"OBJ YELLOW SUPPLY POINT","FUEL","",0,0,0,0,1500000,845616.081339784,654383.918660216,342540.486012684,,,,,0.0237025247981705,151.930542175629,7.09041801193439,0
17,"MINESWEEP","WATER","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
17,"MINESWEEP","DRY_BULK","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
17,"MINESWEEP","FUEL","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
18,"US BDE MECH","WATER","US MECH",44000,44000,2.5,110000,82000,82000,0,110000,1.86363636363636,1.86363636363636,0,2.5,0.0131055015488177,56.6023343900822,1.92013722594125,0
18,"US BDE MECH","DRY_BULK","US MECH",47872,47872,2.5,119680,47872,47872,0,119680,1,1,0,2.5,0.0289165788409193,139.613343444252,5.31085330582955,0
18,"US BDE MECH","FUEL","US MECH",268400,268400,2.5,671000,268400,268400,0,671000,1,1,0,2.5,0.0147390127329463,128.800488883298,5.32105595380034,0
18,"ALLIED BDE MECH","WATER","ALLIED MECH",41500,41500,3,124500,41500,41500,0,124500,1,1,0,3,0.0305414749903824,222.699583135305,8.90841867913223,0
18,"ALLIED BDE MECH","DRY_BULK","ALLIED MECH",45152,45152,3,135456,45152,45152,0,135456,1,1,0,3,0.0273742833370209,148.087501623383,5.69023437335668,0
18,"ALLIED BDE MECH","FUEL","ALLIED MECH",253150,253150,3,759450,253150,253150,0,759450,1,1,0,3,0.0236427655690193,196.767936719941,8.91475164907388,0
18,"ALLIED DIV INF","WATER","ALLIED INF",101592,0,2,203184,203184,203184,0,203184,2,2,0,2,0.0153888938651003,134.328906533453,6.67390009247367,0
18,"ALLIED DIV INF","DRY_BULK","ALLIED INF",71546,71546,2,143092,71546,71546,0,143092,1,1,0,2,0.0165052969188228,82.2826813958067,3.08696515169081,0
18,"ALLIED DIV INF","FUEL","ALLIED INF",196627,196627,2,393254,196627,196627,0,393254,1,1,0,2,0.0156348104223876,127.657542516245,6.15627202037767,0
18,"US BDE STRYKER","WATER","US WHEELED",41520,0,2.25,93420,93420,93420,0,93420,2.25,2.25,0,2.25,0.0205982434619792,190.408687166964,9.45673816744433,0
18,"US BDE STRYKER","DRY_BULK","US WHEELED",43520,0,2.25,97920,97920,97920,0,97920,2.25,2.25,0,2.25,0.0248374959458039,130.003461844472,5.29604917064499,0
18,"US BDE STRYKER","FUEL","US WHEELED",79360,79360,2.25,178560,79360,79360,0,178560,1,1,0,2.25,0.0188749191069894,148.164664657979,7.17307045277133,0
18,"US MEB","WATER","US MARINE",46710,0,2,93420,93420,0,93420,0,2,0,2,0,0.0199641692646816,79.4369169683985,2.542703692987,1
18,"US MEB","DRY_BULK","US MARINE",48960,0,2,97920,97920,0,97920,0,2,0,2,0,0.0144899954012696,79.1200969998962,2.53795319827213,1
18,"US MEB","FUEL","US MARINE",89280,7996.02188316052,2,178560,178560,0,178560,0,2,0,2,0,1768.36905971437,80.1953286803008,2.46938500008207,1
18,"ALLIED MEB","WATER","ALLIED MARINE",37440,18720,2.5,93600,93600,0,93600,0,2.5,0,2.5,0,0.0190299014906091,70.9559921121499,2.19062982443392,1
18,"ALLIED MEB","DRY_BULK","ALLIED MARINE",26370,13185,2.5,65925,65925,0,65925,0,2.5,0,2.5,0,0.0143448875839255,70.2613994088011,2.18032491535134,1
18,"ALLIED MEB","FUEL","ALLIED MARINE",72540,36270,2.5,181350,181350,0,181350,0,2.5,0,2.5,0,1879.65610522735,71.7942779925136,2.10865019274485,1
18,"ANDONG SUPPLY DEPOT","WATER","",0,0,0,0,3365696,0,3365696,6592804,,,,,0,0,0,0
18,"ANDONG SUPPLY DEPOT","DRY_BULK","",0,0,0,0,3717664,0,3717664,4044136,,,,,0,0,0,0
18,"ANDONG SUPPLY DEPOT","FUEL","",0,0,0,0,14292852.8361462,0,14292852.8361462,8801049.45101639,,,,,0,0,0,0
18,"SEA BASE","WATER","",0,0,0,0,969272.5,0,969272.5,130727.5,,,,,0,0,0,0
18,"SEA BASE","DRY_BULK","",0,0,0,0,771685,0,771685,228315,,,,,0,0,0,0
18,"SEA BASE","FUEL","",0,0,0,0,2000000,0,2000000,0,,,,,0,0,0,0
18,"BSA SUPPLY POINT","WATER","",0,0,0,0,260600,0,260600,114400,,,,,0.0136216927597234,19.9544237132868,0.145123081551177,0
18,"BSA SUPPLY POINT","DRY_BULK","",0,0,0,0,301320,0,301320,33680,,,,,0.00477958414270018,19.6102861518894,0.142620262922832,0
18,"BSA SUPPLY POINT","FUEL","",0,0,0,0,500000,0,500000,3.76587649952853E-13,,,,,1668.99965323384,20.4559359032285,0.0774964996317719,0
18,"OBJ BLUE SUPPLY POINT","WATER","",0,0,0,0,0,0,0,799396,,,,,0.00830010323955578,75.5194612090846,4.10628800990308,0
18,"OBJ BLUE SUPPLY POINT","DRY_BULK","",0,0,0,0,2862726,238200,2624526,1323154,,,,,0.0141262719032336,68.2067311051692,1.53889068511383,0
18,"OBJ BLUE SUPPLY POINT","FUEL","",0,0,0,0,893366.086970915,893366.086970915,0,794682.461150149,,,,,0.00901230762828534,84.7504210574674,4.62612721426682,0
18,"OBJ YELLOW SUPPLY POINT","WATER","",0,0,0,0,322000,0,322000,0,,,,,0,0,0,0
18,"OBJ YELLOW SUPPLY POINT","DRY_BULK","",0,0,0,0,336092,100000,236092,53738,,,,,0,0,0,0
18,"OBJ YELLOW SUPPLY POINT","FUEL","",0,0,0,0,1157459.51398732,939467.383187624,217992.130799692,729677.230469426,,,,,0.0172594019010339,116.972167958015,5.5194943130764,0
18,"MINESWEEP","WATER","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
18,"MINESWEEP","DRY_BULK","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
18,"MINESWEEP","FUEL","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
19,"US BDE MECH","WATER","US MECH",44000,44000,2.5,110000,44000,44000,0,110000,1,1,0,2.5,0.0336486074622246,153.756228479251,5.74526725483872,0
19,"US BDE MECH","DRY_BULK","US MECH",47872,47872,2.5,119680,47872,47872,0,119680,1,1,0,2.5,0.0227794894224625,109.760310093415,4.34544358685101,0
19,"US BDE MECH","FUEL","US MECH",268400,268400,2.5,671000,268400,268400,0,671000,1,1,0,2.5,0.018555576808449,150.061464540048,6.39178800198293,0
19,"ALLIED BDE MECH","WATER","ALLIED MECH",41500,41500,3,124500,41500,41500,0,124500,1,1,0,3,0.0301878135144513,216.435297553951,8.63778466775421,0
19,"ALLIED BDE MECH","DRY_BULK","ALLIED MECH",45152,45152,3,135456,45152,28666,16486,118970,1,0.634877746279235,0.365122253720765,2.63487774627923,0.0327788703669273,171.73848866756,6.17268451313156,0.182561126860383
19,"ALLIED BDE MECH","FUEL","ALLIED MECH",253150,253150,3,759450,253150,253150,0,759450,1,1,0,3,0.0232517434742336,201.487267274571,9.11658084865427,0
19,"ALLIED DIV INF","WATER","ALLIED INF",101592,101592,2,203184,101592,24000,77592,125592,1,0.23623907394283,0.76376092605717,1.23623907394283,0.0251592601035998,166.478551893247,7.5971695320422,0.76376092605717
19,"ALLIED DIV INF","DRY_BULK","ALLIED INF",71546,71546,2,143092,71546,0,71546,71546,1,0,1,1,0.0165052969188228,82.2826813958067,3.08696515169081,1
19,"ALLIED DIV INF","FUEL","ALLIED INF",196627,196627,2,393254,196627,196627,0,393254,1,1,0,2,0.0207145258995248,160.455307091092,7.5466374089136,0
19,"US BDE STRYKER","WATER","US WHEELED",41520,41520,2.25,93420,41520,0,41520,51900,1,0,1,1.25,0.0205982434619792,190.408687166964,9.45673816744433,0.8
19,"US BDE STRYKER","DRY_BULK","US WHEELED",43520,43520,2.25,97920,43520,0,43520,54400,1,0,1,1.25,0.0248374959458039,130.003461844472,5.29604917064499,0.8
19,"US BDE STRYKER","FUEL","US WHEELED",79360,79360,2.25,178560,79360,79360,0,178560,1,1,0,2.25,0.0223522997722168,167.59593443789,7.89623816137673,0
19,"US MEB","WATER","US MARINE",46710,0,2,93420,93420,0,93420,0,2,0,2,0,0.0199641692646816,79.4369169683985,2.542703692987,1
19,"US MEB","DRY_BULK","US MARINE",48960,0,2,97920,97920,0,97920,0,2,0,2,0,0.0144899954012696,79.1200969998962,2.53795319827213,1
19,"US MEB","FUEL","US MARINE",89280,0,2,178560,178560,0,178560,0,2,0,2,0,1768.36905971437,80.1953286803008,2.46938500008207,1
19,"ALLIED MEB","WATER","ALLIED MARINE",37440,0,2.5,93600,93600,0,93600,0,2.5,0,2.5,0,0.0190299014906091,70.9559921121499,2.19062982443392,1
19,"ALLIED MEB","DRY_BULK","ALLIED MARINE",26370,0,2.5,65925,65925,0,65925,0,2.5,0,2.5,0,0.0143448875839255,70.2613994088011,2.18032491535134,1
19,"ALLIED MEB","FUEL","ALLIED MARINE",72540,0,2.5,181350,181350,0,181350,0,2.5,0,2.5,0,1879.65610522735,71.7942779925136,2.10865019274485,1
19,"ANDONG SUPPLY DEPOT","WATER","",0,0,0,0,3407196,0,3407196,6350700,,,,,0,0,0,0
19,"ANDONG SUPPLY DEPOT","DRY_BULK","",0,0,0,0,3955864,0,3955864,3817336,,,,,0,0,0,0
19,"ANDONG SUPPLY DEPOT","FUEL","",0,0,0,0,15198950.5489836,0,15198950.5489836,8082983.11698249,,,,,0,0,0,0
19,"SEA BASE","WATER","",0,0,0,0,969272.5,0,969272.5,130727.5,,,,,0,0,0,0
19,"SEA BASE","DRY_BULK","",0,0,0,0,771685,0,771685,228315,,,,,0,0,0,0
19,"SEA BASE","FUEL","",0,0,0,0,2000000,0,2000000,0,,,,,0,0,0,0
19,"BSA SUPPLY POINT","WATER","",0,0,0,0,260600,0,260600,114400,,,,,0.0136216927597234,19.9544237132868,0.145123081551177,0
19,"BSA SUPPLY POINT","DRY_BULK","",0,0,0,0,301320,0,301320,33680,,,,,0.00477958414270018,19.6102861518894,0.142620262922832,0
19,"BSA SUPPLY POINT","FUEL","",0,0,0,0,500000,0,500000,3.76587649952853E-13,,,,,1668.99965323384,20.4559359032285,0.0774964996317719,0
19,"OBJ BLUE SUPPLY POINT","WATER","",0,0,0,0,200604,200604,0,725000,,,,,0.0085752416574819,78.0736232358777,4.25055927315161,0
19,"OBJ BLUE SUPPLY POINT","DRY_BULK","",0,0,0,0,2676846,226800,2450046,1527154,,,,,0.0141922282609225,68.0810419673871,1.44299062734582,0
19,"OBJ BLUE SUPPLY POINT","FUEL","",0,0,0,0,705317.538849851,705317.538849851,0,783513.899635262,,,,,0.00901201502089299,84.7504210574674,4.62579126010694,0
19,"OBJ YELLOW SUPPLY POINT","WATER","",0,0,0,0,500000,275000,225000,207000,,,,,0.0265248246001755,242.579407014765,11.0690883883795,0
19,"OBJ YELLOW SUPPLY POINT","DRY_BULK","",0,0,0,0,446262,22800,423462,0,,,,,0.0434350343252828,235.26667691085,8.50169106359029,0
19,"OBJ YELLOW SUPPLY POINT","FUEL","",0,0,0,0,770322.769530574,448450,321872.769530574,625712.187330516,,,,,0.0206181260448306,143.045151292259,6.76895121598663,0
19,"MINESWEEP","WATER","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
19,"MINESWEEP","DRY_BULK","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
19,"MINESWEEP","FUEL","Surface combatant",0,0,5,0,0,0,0,0,,,,,0,0,0,0
