TransportDeliveryID,RequestID,Day,SupplyingLogNode,TransportType,TransportConfiguration,DeliveredAmount,DeliveredWeight,FuelTypeExpended,FuelAmountExpended,ConvoyProtectionFuelExpended,Distance,Sorties,TransportTimeSpent,SortieDurationPer,Scripted
-529,-755,9,"OBJ BLUE SUPPLY POINT","Htruck","Default",48960,48960,"FUEL",495.433440222162,0,49.5433440222162,5,11.7345377759349,2.34690755518698,False
-530,-756,9,"OBJ BLUE SUPPLY POINT","Htruck","Default",46240,46240,"FUEL",493.749026150779,0,49.3749026150779,5,11.6503170723657,2.33006341447315,False
-531,-757,9,"OBJ BLUE SUPPLY POINT","Htruck","Default",79304,79304,"FUEL",513.814788653958,0,36.7010563324256,7,13.4962879874095,1.9280411410585,False
-532,-758,9,"BSA SUPPLY POINT","Mtruck","Default",26370,26370,"FUEL",286.08716934756,0,57.217433869512,5,13.2365613492563,2.64731226985126,False
-533,-759,9,"BSA SUPPLY POINT","Mtruck","Default",48960,48960,"FUEL",698.480095742068,0,87.3100119677584,8,28.1907840808793,3.52384801010991,False
-534,-760,9,"OBJ BLUE SUPPLY POINT","Htruck","Default",45000,43200,"FUEL",297.260064133297,0,49.5433440222162,3,7.04072266556094,2.34690755518698,False
-535,-761,9,"OBJ BLUE SUPPLY POINT","Htruck","Default",127216,122127.36,"FUEL",513.814788653958,0,36.7010563324256,7,13.4962879874095,1.9280411410585,False
-536,-762,9,"ANDONG SUPPLY DEPOT","Mtruck","Default",40000,38400,"FUEL",458.517015062965,0,114.629253765741,4,16.8805687461118,4.22014218652794,False
-537,-762,9,"ANDONG SUPPLY DEPOT","Htruck","Default",45000,43200,"FUEL",687.775522594447,0,114.629253765741,3,15.393066088392,5.131022029464,False
-538,-763,9,"OBJ BLUE SUPPLY POINT","Htruck","Default",97920,97920,"FUEL",481.658690943133,0,26.7588161635074,9,13.5488646486003,1.50542940540003,False
-539,-764,9,"BSA SUPPLY POINT","Mtruck","Default",10000,9600,"FUEL",87.3100119677584,0,87.3100119677584,1,3.52384801010991,3.52384801010991,False
-540,-764,9,"BSA SUPPLY POINT","Htruck","Default",36710,35241.6,"FUEL",349.240047871034,0,87.3100119677584,2,8.12414961374388,4.06207480687194,False
-541,-765,9,"OBJ BLUE SUPPLY POINT","Htruck","Default",93420,89683.2,"FUEL",267.588161635074,0,26.7588161635074,5,7.52714702700016,1.50542940540003,False
-542,-766,9,"BSA SUPPLY POINT","Htruck","Default",37440,35942.4,"FUEL",228.869735478048,0,57.217433869512,2,6.11447283759584,3.05723641879792,False
-543,-768,9,"ANDONG SUPPLY DEPOT","Htruck","Default",500000,400000,"FUEL",4576.52273710324,0,84.7504210574674,27,124.947810494467,4.62769668498025,False
-544,-769,9,"SEA BASE","CH-53K","Default",125000,120000,"FUEL",1707.76966290341,0,20.0129257371493,32,4.65755362610021,0.145548550815632,False
-545,-770,9,"ANDONG SUPPLY DEPOT","Htruck","Default",437000,419520,"FUEL",3898.5193686435,0,84.7504210574674,23,106.437023754546,4.62769668498025,False
-546,-770,9,"ANDONG SUPPLY DEPOT","CH-53K","Default",3000,2880,"FUEL",174.444841111393,0,65.4168154167723,1,0.475758657576525,0.475758657576525,False
-547,-771,9,"SEA BASE","CH-53K","Default",110000,110000,"FUEL",533.678019657316,0,20.0129257371493,10,1.45548550815632,0.145548550815632,False
-548,-772,9,"ANDONG SUPPLY DEPOT","CH-53K","Default",192000,192000,"FUEL",2791.11745778228,0,65.4168154167723,16,7.61213852122441,0.475758657576525,False
-549,-779,10,"OBJ BLUE SUPPLY POINT","Mtruck","Default",274500,219600,"FUEL",1662.16748928848,0,59.3631246174458,28,66.9451077223919,2.39089670437114,False
-550,-780,10,"OBJ BLUE SUPPLY POINT","Mtruck","Default",131750,105400,"FUEL",821.862279050146,0,58.7044485035819,14,32.5504073017864,2.32502909298474,False
-551,-780,10,"OBJ BLUE SUPPLY POINT","CH-53K","Default",124000,99200,"FUEL",3018.66325711764,0,36.5160877877134,31,8.2327179739572,0.265571547547006,False
-552,-781,10,"OBJ BLUE SUPPLY POINT","Htruck","Default",217948,174358.4,"FUEL",888.022485278547,0,37.0009368866061,12,23.4963503577186,1.95802919647655,False
-553,-782,10,"BSA SUPPLY POINT","Mtruck","Default",89280,71424,"FUEL",534.450942939047,0,59.3834381043385,9,21.4861488045387,2.38734986717096,False
-554,-783,10,"BSA SUPPLY POINT","Mtruck","Default",72540,58032,"FUEL",408.410714527316,0,51.0513393159145,8,16.2456225159321,2.03070281449152,False
-555,-784,10,"OBJ BLUE SUPPLY POINT","Htruck","Default",34290.7917660228,27432.6334128183,"FUEL",149.087503125182,0,37.2718757812954,2,3.97024617189096,1.98512308594548,False
-556,-788,10,"BSA SUPPLY POINT","Mtruck","Default",26370,26370,"FUEL",255.256696579573,0,51.0513393159145,5,10.1535140724576,2.03070281449152,False
-557,-789,10,"BSA SUPPLY POINT","Mtruck","Default",48960,48960,"FUEL",475.067504834708,0,59.3834381043385,8,19.0987989373677,2.38734986717096,False
-558,-792,10,"ANDONG SUPPLY DEPOT","CH-53K","Default",42500,40800,"FUEL",2789.33040884704,0,95.0908093925128,11,7.60726475140102,0.691569522854639,False
-559,-794,10,"BSA SUPPLY POINT","Mtruck","Default",46710,44841.6,"FUEL",296.917190521693,0,59.3834381043385,5,11.9367493358548,2.38734986717096,False
-560,-796,10,"BSA SUPPLY POINT","Mtruck","Default",37440,35942.4,"FUEL",204.205357263658,0,51.0513393159145,4,8.12281125796606,2.03070281449152,False
-561,-798,10,"ANDONG SUPPLY DEPOT","Mtruck","Default",40000,32000,"FUEL",339.00168422987,0,84.7504210574674,4,17.9499419759709,4.48748549399272,False
-562,-798,10,"ANDONG SUPPLY DEPOT","Htruck","Default",797990.068477235,638392.054781788,"FUEL",7119.03536882726,0,84.7504210574674,42,194.363260769171,4.62769668498025,False
-563,-799,10,"SEA BASE","CH-53K","Default",125000,120000,"FUEL",1707.76966290341,0,20.0129257371493,32,4.65755362610021,0.145548550815632,False
-564,-800,10,"ANDONG SUPPLY DEPOT","Htruck","Default",228000,218880,"FUEL",2034.01010537922,0,84.7504210574674,12,55.532360219763,4.62769668498025,False
-565,-800,10,"ANDONG SUPPLY DEPOT","CH-53K","Default",4000,3840,"FUEL",174.444841111393,0,65.4168154167723,1,0.475758657576525,0.475758657576525,False
-566,-801,10,"SEA BASE","CH-53K","Default",79950,79950,"FUEL",373.574613760121,0,20.0129257371493,7,1.01883985570942,0.145548550815632,False
-567,-809,11,"OBJ BLUE SUPPLY POINT","Mtruck","Default",253150,202520,"FUEL",1750.7638846898,0,67.3370724880692,26,66.0966087116936,2.54217725814206,False
-568,-810,11,"OBJ BLUE SUPPLY POINT","Mtruck","Default",120000,96000,"FUEL",825.168872645358,0,68.7640727204465,12,32.2185273765576,2.6848772813798,False
-569,-810,11,"OBJ BLUE SUPPLY POINT","Htruck","Default",33100,26480,"FUEL",275.056290881786,0,68.7640727204465,2,6.45158759337098,3.22579379668549,False
-570,-810,11,"OBJ BLUE SUPPLY POINT","CH-53K","Default",85250,68200,"FUEL",2632.84402355286,0,44.8780231287419,22,7.18048370059871,0.326385622754487,False
-571,-811,11,"OBJ BLUE SUPPLY POINT","Htruck","Default",153985,123188,"FUEL",1052.77588626094,0,58.487549236719,9,26.2653926274244,2.91837695860271,False
-572,-812,11,"BSA SUPPLY POINT","Mtruck","Default",89280,71424,"FUEL",534.450942939047,0,59.3834381043385,9,21.4861488045387,2.38734986717096,False
-573,-813,11,"BSA SUPPLY POINT","Mtruck","Default",72540,58032,"FUEL",408.410714527316,0,51.0513393159145,8,16.2456225159321,2.03070281449152,False
-574,-814,11,"OBJ BLUE SUPPLY POINT","Htruck","Default",124429.208233977,99543.3665871818,"FUEL",828.241613587786,0,59.1601152562704,7,20.899434923905,2.98563356055785,False
-575,-815,11,"OBJ BLUE SUPPLY POINT","Htruck","Default",94112,94112,"FUEL",3191.76320270268,0,177.320177927927,9,67.3417619193785,7.48241799104206,False
-576,-816,11,"OBJ BLUE SUPPLY POINT","Htruck","Default",88128,88128,"FUEL",2859.95485056487,0,178.747178160304,8,61.0009441142384,7.6251180142798,False
-577,-817,11,"OBJ BLUE SUPPLY POINT","Htruck","Default",68400,68400,"FUEL",701.850590840628,0,58.487549236719,6,17.5102617516163,2.91837695860271,False
-578,-817,11,"OBJ BLUE SUPPLY POINT","CH-53K","Default",48000,48000,"FUEL",369.678476145782,0,34.657357138667,4,1.00821402585213,0.252053506463033,False
-579,-818,11,"BSA SUPPLY POINT","Mtruck","Default",26370,26370,"FUEL",255.256696579573,0,51.0513393159145,5,10.1535140724576,2.03070281449152,False
-580,-819,11,"BSA SUPPLY POINT","Mtruck","Default",48960,48960,"FUEL",475.067504834708,0,59.3834381043385,8,19.0987989373677,2.38734986717096,False
-581,-822,11,"ANDONG SUPPLY DEPOT","CH-53K","Default",38500,36960,"FUEL",2804.9822796469,0,105.186835486759,10,7.64995167176427,0.764995167176427,False
-582,-824,11,"BSA SUPPLY POINT","Mtruck","Default",46710,44841.6,"FUEL",296.917190521693,0,59.3834381043385,5,11.9367493358548,2.38734986717096,False
-583,-826,11,"BSA SUPPLY POINT","Mtruck","Default",37440,35942.4,"FUEL",204.205357263658,0,51.0513393159145,4,8.12281125796606,2.03070281449152,False
-584,-827,11,"SEA BASE","CH-53K","Default",163994.308406666,131195.446725333,"FUEL",2188.07988059499,0,20.0129257371493,41,5.96749058344089,0.145548550815632,False
-585,-828,11,"ANDONG SUPPLY DEPOT","Mtruck","Default",40000,32000,"FUEL",339.00168422987,0,84.7504210574674,4,17.9499419759709,4.48748549399272,False
-586,-828,11,"ANDONG SUPPLY DEPOT","Htruck","Default",749028.594779883,599222.875823906,"FUEL",6780.03368459739,0,84.7504210574674,40,185.10786739921,4.62769668498025,False
-587,-829,11,"SEA BASE","CH-53K","Default",92760,89049.6,"FUEL",1280.82724717756,0,20.0129257371493,24,3.49316521957516,0.145548550815632,False
-588,-830,11,"ANDONG SUPPLY DEPOT","Htruck","Default",193636,185890.56,"FUEL",1864.50926326428,0,84.7504210574674,11,50.9046635347828,4.62769668498025,False
-589,-831,11,"SEA BASE","CH-53K","Default",75330,75330,"FUEL",373.574613760121,0,20.0129257371493,7,1.01883985570942,0.145548550815632,False
-590,-832,11,"ANDONG SUPPLY DEPOT","Htruck","Default",34200,34200,"FUEL",508.502526344804,0,84.7504210574674,3,13.8830900549408,4.62769668498025,False
-591,-832,11,"ANDONG SUPPLY DEPOT","CH-53K","Default",12000,12000,"FUEL",174.444841111393,0,65.4168154167723,1,0.475758657576525,0.475758657576525,False
-592,-839,12,"OBJ BLUE SUPPLY POINT","Mtruck","Default",268400,214720,"FUEL",2095.39713077585,0,77.6073011398465,27,80.591921186411,2.98488596986707,False
-593,-840,12,"OBJ BLUE SUPPLY POINT","Mtruck","Default",60000,48000,"FUEL",508.613450689333,0,84.7689084482222,6,19.150139758481,3.19168995974683,False
-594,-840,12,"OBJ BLUE SUPPLY POINT","Htruck","Default",77850,62280,"FUEL",847.689084482222,0,84.7689084482222,5,19.3921463048697,3.87842926097393,False
-595,-840,12,"OBJ BLUE SUPPLY POINT","CH-53K","Default",84000,67200,"FUEL",2940.7712322627,0,52.5137720046911,21,8.02028517889827,0.381918341852299,False
-596,-841,12,"OBJ BLUE SUPPLY POINT","Htruck","Default",196627,157301.6,"FUEL",1253.19659895663,0,56.963481770756,11,30.4256723320705,2.76597021200641,False
-597,-842,12,"BSA SUPPLY POINT","Mtruck","Default",89280,71424,"FUEL",534.450942939047,0,59.3834381043385,9,21.4861488045387,2.38734986717096,False
-598,-843,12,"BSA SUPPLY POINT","Mtruck","Default",72540,58032,"FUEL",408.410714527316,0,51.0513393159145,8,16.2456225159321,2.03070281449152,False
-599,-844,12,"OBJ BLUE SUPPLY POINT","Htruck","Default",79360,63488,"FUEL",590.534405130527,0,59.0534405130527,5,14.8748304311804,2.97496608623608,False
-600,-845,12,"OBJ BLUE SUPPLY POINT","Htruck","Default",47872,47872,"FUEL",1707.10219924403,0,170.710219924403,5,36.6391389517437,7.32782779034874,False
-601,-846,12,"OBJ BLUE SUPPLY POINT","Htruck","Default",45152,45152,"FUEL",1305.25661550754,0,163.157076938442,4,28.0558240023309,7.01395600058273,False
-602,-847,12,"OBJ BLUE SUPPLY POINT","Htruck","Default",90480,90480,"FUEL",911.415708332096,0,56.963481770756,8,22.1277616960512,2.76597021200641,False
-603,-848,12,"BSA SUPPLY POINT","Mtruck","Default",26370,26370,"FUEL",255.256696579573,0,51.0513393159145,5,10.1535140724576,2.03070281449152,False
-604,-849,12,"BSA SUPPLY POINT","Mtruck","Default",48960,48960,"FUEL",475.067504834708,0,59.3834381043385,8,19.0987989373677,2.38734986717096,False
-605,-850,12,"OBJ BLUE SUPPLY POINT","Htruck","Default",110000,105600,"FUEL",2048.52263909284,0,170.710219924403,6,43.9669667420924,7.32782779034874,False
-606,-851,12,"OBJ BLUE SUPPLY POINT","Htruck","Default",19000,18240,"FUEL",113.926963541512,0,56.963481770756,1,2.76597021200641,2.76597021200641,False
-607,-851,12,"OBJ BLUE SUPPLY POINT","CH-53K","Default",4000,3840,"FUEL",115.676699163795,0,43.3787621864232,1,0.315481906810351,0.315481906810351,False
-608,-854,12,"BSA SUPPLY POINT","Mtruck","Default",46710,44841.6,"FUEL",296.917190521693,0,59.3834381043385,5,11.9367493358548,2.38734986717096,False
-609,-856,12,"BSA SUPPLY POINT","Mtruck","Default",37440,35942.4,"FUEL",204.205357263658,0,51.0513393159145,4,8.12281125796606,2.03070281449152,False
-610,-857,12,"SEA BASE","CH-53K","Default",163994.308406666,131195.446725333,"FUEL",2188.07988059499,0,20.0129257371493,41,5.96749058344089,0.145548550815632,False
-611,-858,12,"ANDONG SUPPLY DEPOT","Mtruck","Default",40000,32000,"FUEL",339.00168422987,0,84.7504210574674,4,17.9499419759709,4.48748549399272,False
-612,-858,12,"ANDONG SUPPLY DEPOT","Htruck","Default",744402.305925849,595521.84474068,"FUEL",6780.03368459739,0,84.7504210574674,40,185.10786739921,4.62769668498025,False
-613,-859,12,"SEA BASE","CH-53K","Default",84150,80784,"FUEL",1174.09164324609,0,20.0129257371493,22,3.20206811794389,0.145548550815632,False
-614,-860,12,"SEA BASE","CH-53K","Default",75330,75330,"FUEL",373.574613760121,0,20.0129257371493,7,1.01883985570942,0.145548550815632,False
-615,-861,12,"ANDONG SUPPLY DEPOT","Htruck","Default",159600,159600,"FUEL",2373.01178960909,0,84.7504210574674,14,64.7877535897235,4.62769668498025,False
-616,-861,12,"ANDONG SUPPLY DEPOT","CH-53K","Default",204000,204000,"FUEL",2965.56229889368,0,65.4168154167723,17,8.08789717880093,0.475758657576525,False
-617,-868,13,"OBJ BLUE SUPPLY POINT","Mtruck","Default",268400,214720,"FUEL",2338.70254305478,0,86.6186127057327,27,91.169830408443,3.37666038549789,False
-618,-869,13,"OBJ BLUE SUPPLY POINT","Mtruck","Default",20000,16000,"FUEL",167.026894317004,0,83.5134471585022,2,6.13228766154967,3.06614383077484,False
-619,-869,13,"OBJ BLUE SUPPLY POINT","Htruck","Default",117850,94280,"FUEL",1169.18826021903,0,83.5134471585022,7,26.2701819240135,3.75288313200194,False
-620,-869,13,"OBJ BLUE SUPPLY POINT","CH-53K","Default",80000,64000,"FUEL",3072.74890222427,0,57.614041916705,20,8.38022427879345,0.419011213939673,False
-621,-870,13,"OBJ BLUE SUPPLY POINT","Htruck","Default",196627,157301.6,"FUEL",2004.60626755746,0,91.1184667071571,11,50.976044332223,4.63418584838391,False
-622,-871,13,"BSA SUPPLY POINT","Mtruck","Default",89280,71424,"FUEL",534.450942939047,0,59.3834381043385,9,21.4861488045387,2.38734986717096,False
-623,-872,13,"BSA SUPPLY POINT","Mtruck","Default",72540,58032,"FUEL",408.410714527316,0,51.0513393159145,8,16.2456225159321,2.03070281449152,False
-624,-873,13,"OBJ BLUE SUPPLY POINT","Htruck","Default",79360,63488,"FUEL",903.786808527885,0,90.3786808527885,5,22.8010363147353,4.56020726294706,False
-625,-874,13,"OBJ BLUE SUPPLY POINT","Htruck","Default",47872,47872,"FUEL",1650.06781195953,0,165.006781195953,5,35.9946321316689,7.19892642633379,False
-626,-875,13,"OBJ BLUE SUPPLY POINT","Htruck","Default",45152,45152,"FUEL",1295.21292518978,0,161.901615648722,4,27.553639486443,6.88840987161074,False
-627,-876,13,"OBJ BLUE SUPPLY POINT","Htruck","Default",71546,71546,"FUEL",1275.6585339002,0,91.1184667071571,7,32.4393009386874,4.63418584838391,False
-628,-877,13,"BSA SUPPLY POINT","Mtruck","Default",26370,26370,"FUEL",255.256696579573,0,51.0513393159145,5,10.1535140724576,2.03070281449152,False
-629,-878,13,"BSA SUPPLY POINT","Mtruck","Default",48960,48960,"FUEL",475.067504834708,0,59.3834381043385,8,19.0987989373677,2.38734986717096,False
-630,-883,13,"BSA SUPPLY POINT","Mtruck","Default",46710,44841.6,"FUEL",296.917190521693,0,59.3834381043385,5,11.9367493358548,2.38734986717096,False
-631,-885,13,"BSA SUPPLY POINT","Mtruck","Default",37440,35942.4,"FUEL",204.205357263658,0,51.0513393159145,4,8.12281125796606,2.03070281449152,False
-632,-887,13,"ANDONG SUPPLY DEPOT","Mtruck","Default",40000,32000,"FUEL",339.00168422987,0,84.7504210574674,4,17.9499419759709,4.48748549399272,False
-633,-887,13,"ANDONG SUPPLY DEPOT","Htruck","Default",740675.102727179,592540.082181743,"FUEL",6610.53284248246,0,84.7504210574674,39,180.48017071423,4.62769668498025,False
-634,-888,13,"SEA BASE","CH-53K","Default",76000,72960,"FUEL",1013.9882373489,0,20.0129257371493,19,2.765422465497,0.145548550815632,False
-635,-889,13,"ANDONG SUPPLY DEPOT","Htruck","Default",133000,127680,"FUEL",1186.50589480454,0,84.7504210574674,7,32.3938767948618,4.62769668498025,False
-636,-891,13,"ANDONG SUPPLY DEPOT","Htruck","Default",91200,91200,"FUEL",1356.00673691948,0,84.7504210574674,8,37.021573479842,4.62769668498025,False
-637,-891,13,"ANDONG SUPPLY DEPOT","CH-53K","Default",204000,204000,"FUEL",2965.56229889368,0,65.4168154167723,17,8.08789717880093,0.475758657576525,False
-638,-898,14,"OBJ BLUE SUPPLY POINT","Mtruck","Default",268400,214720,"FUEL",2682.50826388015,0,99.352157921487,27,99.0822685984806,3.66971365179558,False
-639,-899,14,"OBJ BLUE SUPPLY POINT","Htruck","Default",137850,110280,"FUEL",1542.95976825258,0,96.4349855157864,8,33.5635403719172,4.19544254648965,False
-640,-899,14,"OBJ BLUE SUPPLY POINT","CH-53K","Default",64000,51200,"FUEL",2951.08816287342,0,69.1661288173458,16,8.04842226238206,0.503026391398879,False
-641,-900,14,"OBJ BLUE SUPPLY POINT","Htruck","Default",196627,157301.6,"FUEL",1817.56249990812,0,82.616477268551,11,41.6238559497563,3.7839869045233,False
-642,-901,14,"BSA SUPPLY POINT","Mtruck","Default",89280,71424,"FUEL",534.450942939047,0,59.3834381043385,9,21.4861488045387,2.38734986717096,False
-643,-902,14,"BSA SUPPLY POINT","Mtruck","Default",72540,58032,"FUEL",408.410714527316,0,51.0513393159145,8,16.2456225159321,2.03070281449152,False
-644,-903,14,"OBJ BLUE SUPPLY POINT","Htruck","Default",79360,63488,"FUEL",831.593402215801,0,83.1593402215801,5,19.1913659991311,3.83827319982622,False
-645,-904,14,"OBJ BLUE SUPPLY POINT","Htruck","Default",47872,47872,"FUEL",1494.2051237035,0,149.42051237035,5,32.4494698250712,6.48989396501424,False
-646,-905,14,"OBJ BLUE SUPPLY POINT","Htruck","Default",45152,45152,"FUEL",1172.0267197172,0,146.50333996465,4,24.7927068977767,6.19817672444418,False
-647,-906,14,"OBJ BLUE SUPPLY POINT","Htruck","Default",71546,71546,"FUEL",1156.63068175971,0,82.616477268551,7,26.4879083316631,3.7839869045233,False
-648,-907,14,"BSA SUPPLY POINT","Mtruck","Default",26370,26370,"FUEL",255.256696579573,0,51.0513393159145,5,10.1535140724576,2.03070281449152,False
-649,-908,14,"BSA SUPPLY POINT","Mtruck","Default",48960,48960,"FUEL",475.067504834708,0,59.3834381043385,8,19.0987989373677,2.38734986717096,False
-650,-909,14,"OBJ BLUE SUPPLY POINT","Htruck","Default",57000,54720,"FUEL",896.523074222102,0,149.42051237035,3,19.4696818950427,6.48989396501424,False
-651,-911,14,"ANDONG SUPPLY DEPOT","Htruck","Default",124500,119520,"FUEL",3653.23167797963,0,260.945119855688,7,76.7664274233501,10.96663248905,False
-652,-913,14,"BSA SUPPLY POINT","Mtruck","Default",46710,44841.6,"FUEL",296.917190521693,0,59.3834381043385,5,11.9367493358548,2.38734986717096,False
-653,-915,14,"BSA SUPPLY POINT","Mtruck","Default",37440,35942.4,"FUEL",204.205357263658,0,51.0513393159145,4,8.12281125796606,2.03070281449152,False
-654,-917,14,"ANDONG SUPPLY DEPOT","Mtruck","Default",40000,32000,"FUEL",339.00168422987,0,84.7504210574674,4,17.9499419759709,4.48748549399272,False
-655,-917,14,"ANDONG SUPPLY DEPOT","Htruck","Default",703000,562400,"FUEL",6271.53115825259,0,84.7504210574674,37,171.224777344269,4.62769668498025,False
-656,-917,14,"ANDONG SUPPLY DEPOT","CH-53K","Default",33113.99894695,26491.19915756,"FUEL",1570.00357000253,0,65.4168154167723,9,4.28182791818873,0.475758657576525,False
-657,-920,14,"ANDONG SUPPLY DEPOT","CH-53K","Default",96000,96000,"FUEL",1395.55872889114,0,65.4168154167723,8,3.8060692606122,0.475758657576525,False
-658,-927,15,"OBJ BLUE SUPPLY POINT","Mtruck","Default",260000,208000,"FUEL",2791.13465940873,0,107.351333054182,26,98.4156022624057,3.78521547163099,False
-659,-927,15,"OBJ BLUE SUPPLY POINT","Htruck","Default",8400,6720,"FUEL",214.702666108364,0,107.351333054182,1,4.69391703268633,4.69391703268633,False
-660,-928,15,"OBJ BLUE SUPPLY POINT","Htruck","Default",137850,110280,"FUEL",1700.2203918756,0,106.263774492225,8,36.681289411925,4.58516117649063,False
-661,-928,15,"OBJ BLUE SUPPLY POINT","CH-53K","Default",60000,48000,"FUEL",3058.72159726275,0,76.4680399315687,15,8.34196799253477,0.556131199502318,False
-662,-929,15,"OBJ BLUE SUPPLY POINT","Htruck","Default",196627,157301.6,"FUEL",1916.92682946213,0,87.1330377028243,11,46.5920724274569,4.23564294795063,False
-663,-930,15,"BSA SUPPLY POINT","Mtruck","Default",89280,71424,"FUEL",534.450942939047,0,59.3834381043385,9,21.4861488045387,2.38734986717096,False
-664,-931,15,"BSA SUPPLY POINT","Mtruck","Default",72540,58032,"FUEL",408.410714527316,0,51.0513393159145,8,16.2456225159321,2.03070281449152,False
-665,-932,15,"OBJ BLUE SUPPLY POINT","Htruck","Default",79360,63488,"FUEL",873.567711167959,0,87.3567711167959,5,21.290081446739,4.25801628934779,False
-666,-933,15,"OBJ BLUE SUPPLY POINT","Htruck","Default",47872,47872,"FUEL",1376.47678581616,0,137.647678581616,5,29.5288542689184,5.90577085378369,False
-667,-934,15,"OBJ BLUE SUPPLY POINT","Htruck","Default",45152,45152,"FUEL",1092.48096015727,0,136.560120019659,4,23.188059990352,5.79701499758799,False
-668,-935,15,"OBJ BLUE SUPPLY POINT","Htruck","Default",71546,71546,"FUEL",1219.86252783954,0,87.1330377028243,7,29.6495006356544,4.23564294795063,False
-669,-936,15,"BSA SUPPLY POINT","Mtruck","Default",26370,26370,"FUEL",255.256696579573,0,51.0513393159145,5,10.1535140724576,2.03070281449152,False
-670,-937,15,"BSA SUPPLY POINT","Mtruck","Default",48960,48960,"FUEL",475.067504834708,0,59.3834381043385,8,19.0987989373677,2.38734986717096,False
-671,-938,15,"OBJ BLUE SUPPLY POINT","Htruck","Default",19000,18240,"FUEL",275.295357163232,0,137.647678581616,1,5.90577085378369,5.90577085378369,False
-672,-940,15,"ANDONG SUPPLY DEPOT","Htruck","Default",41500,39840,"FUEL",1506.01139946418,0,251.001899910697,3,31.6964122865815,10.5654707621938,False
-673,-942,15,"BSA SUPPLY POINT","Mtruck","Default",46710,44841.6,"FUEL",296.917190521693,0,59.3834381043385,5,11.9367493358548,2.38734986717096,False
-674,-944,15,"BSA SUPPLY POINT","Mtruck","Default",37440,35942.4,"FUEL",204.205357263658,0,51.0513393159145,4,8.12281125796606,2.03070281449152,False
-675,-946,15,"ANDONG SUPPLY DEPOT","Mtruck","Default",40000,32000,"FUEL",339.00168422987,0,84.7504210574674,4,17.9499419759709,4.48748549399272,False
-676,-946,15,"ANDONG SUPPLY DEPOT","Htruck","Default",720782.097696533,576625.678157226,"FUEL",6441.03200036752,0,84.7504210574674,38,175.85247402925,4.62769668498025,False
-677,-948,15,"ANDONG SUPPLY DEPOT","Htruck","Default",57000,54720,"FUEL",508.502526344804,0,84.7504210574674,3,13.8830900549408,4.62769668498025,False
-678,-950,15,"ANDONG SUPPLY DEPOT","Htruck","Default",68400,68400,"FUEL",1017.00505268961,0,84.7504210574674,6,27.7661801098815,4.62769668498025,False
-679,-950,15,"ANDONG SUPPLY DEPOT","CH-53K","Default",204000,204000,"FUEL",2965.56229889368,0,65.4168154167723,17,8.08789717880093,0.475758657576525,False
-680,-957,16,"OBJ BLUE SUPPLY POINT","Mtruck","Default",240000,192000,"FUEL",2807.46041295133,0,116.977517206306,24,96.9057558055331,4.03773982523055,False
-681,-957,16,"OBJ BLUE SUPPLY POINT","Htruck","Default",28400,22720,"FUEL",467.910068825222,0,116.977517206306,2,10.0822411890019,5.04112059450093,False
-682,-958,16,"OBJ BLUE SUPPLY POINT","Htruck","Default",137850,110280,"FUEL",1879.82463150475,0,117.489039469047,8,40.7381825662005,5.09227282077506,False
-683,-958,16,"OBJ BLUE SUPPLY POINT","CH-53K","Default",56000,44800,"FUEL",3065.08939969272,0,82.1006089203407,14,8.35933472643469,0.597095337602478,False
-684,-959,16,"OBJ BLUE SUPPLY POINT","Htruck","Default",196627,157301.6,"FUEL",2604.28771335001,0,118.376714243182,11,62.6911888467868,5.69919898607153,False
-685,-960,16,"BSA SUPPLY POINT","Mtruck","Default",7996.02188316052,6396.81750652842,"FUEL",59.3834381043385,0,59.3834381043385,1,2.38734986717096,2.38734986717096,False
-686,-962,16,"OBJ BLUE SUPPLY POINT","Htruck","Default",79360,63488,"FUEL",1169.05830714279,0,116.905830714279,5,27.7605531659059,5.55211063318118,False
-687,-963,16,"OBJ BLUE SUPPLY POINT","Htruck","Default",47872,47872,"FUEL",1267.60034287148,0,126.760034287148,5,27.162106388673,5.43242127773461,False
-688,-964,16,"OBJ BLUE SUPPLY POINT","Htruck","Default",45152,45152,"FUEL",1018.17245239911,0,127.271556549889,4,21.934294016035,5.48357350400874,False
-689,-965,16,"OBJ BLUE SUPPLY POINT","Htruck","Default",11400,11400,"FUEL",236.753428486365,0,118.376714243182,1,5.69919898607153,5.69919898607153,False
-690,-970,16,"ANDONG SUPPLY DEPOT","Mtruck","Default",20000,19200,"FUEL",483.426672881854,0,241.713336440927,2,16.3850923950115,8.19254619750575,False
-691,-970,16,"ANDONG SUPPLY DEPOT","Htruck","Default",21500,20640,"FUEL",966.853345763707,0,241.713336440927,2,20.5040585372292,10.2520292686146,False
-692,-976,16,"ANDONG SUPPLY DEPOT","Htruck","Default",756756.389486262,605405.111589009,"FUEL",6780.03368459739,0,84.7504210574674,40,185.10786739921,4.62769668498025,False
-693,-978,16,"ANDONG SUPPLY DEPOT","Htruck","Default",19000,18240,"FUEL",169.500842114935,0,84.7504210574674,1,4.62769668498025,4.62769668498025,False
-694,-980,16,"ANDONG SUPPLY DEPOT","Htruck","Default",91200,91200,"FUEL",1356.00673691948,0,84.7504210574674,8,37.021573479842,4.62769668498025,False
